repo,path,line,effect_kind,api
MetaGPT,metagpt/ext/aflow/scripts/optimizer_utils/experience_utils.py,50,Overwrite,open
MetaGPT,metagpt/ext/aflow/scripts/optimizer_utils/graph_utils.py,118,Overwrite,open
MetaGPT,metagpt/ext/aflow/scripts/optimizer_utils/graph_utils.py,121,Overwrite,open
MetaGPT,metagpt/ext/aflow/scripts/optimizer_utils/graph_utils.py,124,Overwrite,open
MetaGPT,metagpt/ext/android_assistant/actions/manual_record.py,53,Overwrite,self.record_path.write_text
MetaGPT,metagpt/ext/android_assistant/actions/manual_record.py,54,Overwrite,open
MetaGPT,metagpt/ext/android_assistant/actions/manual_record.py,55,Overwrite,self.task_desc_path.write_text
MetaGPT,metagpt/ext/android_assistant/actions/parse_record.py,121,Overwrite,open
MetaGPT,metagpt/ext/android_assistant/actions/parse_record.py,130,Overwrite,open
MetaGPT,metagpt/ext/android_assistant/actions/self_learn_and_reflect.py,230,Overwrite,doc_path.write_text
MetaGPT,metagpt/ext/cr/actions/code_review.py,221,Overwrite,aiofiles.open
MetaGPT,metagpt/ext/cr/actions/code_review.py,239,Overwrite,aiofiles.open
MetaGPT,metagpt/ext/cr/actions/modify_code.py,109,Overwrite,open
MetaGPT,metagpt/ext/sela/data/dataset.py,147,Overwrite,open
MetaGPT,metagpt/ext/sela/data/dataset.py,301,Overwrite,open
MetaGPT,metagpt/ext/sela/insights/solution_designer.py,182,Overwrite,open
MetaGPT,metagpt/ext/sela/runner/mcts.py,79,Overwrite,open
MetaGPT,metagpt/ext/sela/runner/runner.py,106,Delete,os.remove
MetaGPT,metagpt/ext/sela/runner/runner.py,132,Overwrite,open
MetaGPT,metagpt/ext/sela/search/tree_search.py,149,Overwrite,open
MetaGPT,metagpt/ext/sela/search/tree_search.py,248,Delete,os.remove
MetaGPT,metagpt/ext/sela/search/tree_search.py,394,Overwrite,open
MetaGPT,metagpt/ext/spo/app.py,34,Overwrite,open
MetaGPT,metagpt/ext/spo/utils/data_utils.py,43,Overwrite,json_path.write_text
MetaGPT,metagpt/ext/spo/utils/prompt_utils.py,34,Overwrite,prompt_file.write_text
MetaGPT,metagpt/ext/stanford_town/utils/utils.py,221,Delete,shutil.rmtree
MetaGPT,metagpt/ext/werewolf/roles/moderator.py,137,Overwrite,open
MetaGPT,metagpt/memory/memory_storage.py,72,Delete,shutil.rmtree
MetaGPT,metagpt/provider/bedrock_api.py,38,CredAccess,os.environ.get
MetaGPT,metagpt/provider/bedrock_api.py,39,CredAccess,os.environ.get
MetaGPT,metagpt/provider/bedrock_api.py,40,CredAccess,os.environ.get
MetaGPT,metagpt/rag/retrievers/bm25_retriever.py,73,Delete,file.unlink
MetaGPT,metagpt/roles/researcher.py,109,Overwrite,filepath.write_text
MetaGPT,metagpt/strategy/tot.py,66,Exec,eval
MetaGPT,metagpt/tools/azure_tts.py,98,Delete,filename.unlink
MetaGPT,metagpt/tools/iflytek_tts.py,141,Delete,filename.unlink
MetaGPT,metagpt/tools/iflytek_tts.py,75,Overwrite,aiofiles.open
MetaGPT,metagpt/tools/metagpt_text_to_image.py,73,SendExt,session.post
MetaGPT,metagpt/tools/openai_text_to_embedding.py,66,SendExt,session.post
MetaGPT,metagpt/tools/search_engine_serper.py,56,SendExt,session.post
MetaGPT,metagpt/tools/libs/editor.py,128,Overwrite,open
MetaGPT,metagpt/tools/libs/gpt_v_generator.py,93,Overwrite,index_path.write_text
MetaGPT,metagpt/tools/libs/gpt_v_generator.py,107,Overwrite,path.write_text
MetaGPT,metagpt/tools/libs/linter.py,58,Exec,subprocess.Popen
MetaGPT,metagpt/tools/libs/linter.py,125,Exec,compile
MetaGPT,metagpt/tools/libs/sd_engine.py,129,SendExt,session.post
MetaGPT,metagpt/tools/libs/sd_engine.py,160,SendExt,session.post
MetaGPT,metagpt/tools/libs/shell.py,52,Exec,subprocess.run
MetaGPT,metagpt/tools/libs/web_scraping.py,28,Overwrite,mem_fs.open
MetaGPT,metagpt/utils/ahttp_client.py,22,SendExt,session.post
MetaGPT,metagpt/utils/ahttp_client.py,47,SendExt,session.post
MetaGPT,metagpt/utils/common.py,63,Exec,os.system
MetaGPT,metagpt/utils/common.py,608,Overwrite,open
MetaGPT,metagpt/utils/common.py,631,Overwrite,open
MetaGPT,metagpt/utils/common.py,740,Overwrite,aiofiles.open
MetaGPT,metagpt/utils/common.py,825,Overwrite,aiofiles.open
MetaGPT,metagpt/utils/common.py,980,Overwrite,aiofiles.open
MetaGPT,metagpt/utils/common.py,1237,Overwrite,open
MetaGPT,metagpt/utils/dependency_file.py,99,Delete,self._filename.unlink
MetaGPT,metagpt/utils/file.py,47,Overwrite,aiofiles.open
MetaGPT,metagpt/utils/file_repository.py,235,Delete,pathname.unlink
MetaGPT,metagpt/utils/git_repository.py,108,Overwrite,open
MetaGPT,metagpt/utils/git_repository.py,425,Delete,shutil.rmtree
MetaGPT,metagpt/utils/git_repository.py,137,Delete,shutil.rmtree
MetaGPT,metagpt/utils/git_repository.py,332,Delete,shutil.rmtree
MetaGPT,metagpt/utils/mmdc_ink.py,40,Overwrite,open
MetaGPT,metagpt/utils/mmdc_playwright.py,96,Overwrite,open
MetaGPT,metagpt/utils/mmdc_playwright.py,115,Overwrite,open
MetaGPT,metagpt/utils/mmdc_playwright.py,120,Overwrite,open
MetaGPT,metagpt/utils/mmdc_pyppeteer.py,96,Overwrite,open
MetaGPT,metagpt/utils/mmdc_pyppeteer.py,121,Overwrite,open
MetaGPT,metagpt/utils/mmdc_pyppeteer.py,126,Overwrite,open
MetaGPT,metagpt/utils/recovery_util.py,54,Overwrite,open
MetaGPT,metagpt/utils/report.py,108,SendExt,requests.post
MetaGPT,metagpt/utils/report.py,128,SendExt,client.post
MetaGPT,metagpt/utils/s3.py,148,Delete,pathname.unlink
MetaGPT,metagpt/utils/s3.py,139,Overwrite,aiofiles.open
MetaGPT,metagpt/utils/s3.py,153,Delete,pathname.unlink
MetaGPT,metagpt/utils/s3.py,123,Overwrite,aiofiles.open
MetaGPT,metagpt/utils/save_code.py,32,Overwrite,file_path.write_text
MetaGPT,metagpt/utils/serialize.py,56,Exec,eval
MetaGPT,metagpt/utils/yaml_model.py,35,Overwrite,open
MetaGPT,tests/conftest.py,46,Overwrite,open
MetaGPT,tests/conftest.py,48,Overwrite,open
MetaGPT,tests/conftest.py,184,Overwrite,open
MetaGPT,tests/metagpt/test_incremental_dev.py,143,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,146,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,150,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,162,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,173,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,180,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,190,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,109,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,121,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,161,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,101,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,106,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,123,Exec,subprocess.run
MetaGPT,tests/metagpt/test_incremental_dev.py,159,Exec,subprocess.run
MetaGPT,tests/metagpt/ext/werewolf/actions/test_experience_operation.py,75,Delete,saved_file.unlink
MetaGPT,tests/metagpt/memory/test_memory_storage.py,38,Delete,shutil.rmtree
MetaGPT,tests/metagpt/memory/test_memory_storage.py,80,Delete,shutil.rmtree
MetaGPT,tests/metagpt/roles/di/run_architect.py,35,Delete,os.remove
MetaGPT,tests/metagpt/roles/di/run_architect.py,31,Overwrite,open
MetaGPT,tests/metagpt/roles/di/run_project_manager.py,32,Delete,os.remove
MetaGPT,tests/metagpt/roles/di/run_project_manager.py,28,Overwrite,open
MetaGPT,tests/metagpt/roles/di/run_swe_agent_for_benchmark.py,160,Overwrite,open
MetaGPT,tests/metagpt/roles/di/run_swe_agent_for_benchmark.py,75,Delete,shutil.rmtree
MetaGPT,tests/metagpt/serialize_deserialize/test_role.py,77,Delete,shutil.rmtree
MetaGPT,tests/metagpt/serialize_deserialize/test_role.py,94,Delete,shutil.rmtree
MetaGPT,tests/metagpt/serialize_deserialize/test_team.py,63,Delete,shutil.rmtree
MetaGPT,tests/metagpt/serialize_deserialize/test_team.py,78,Delete,shutil.rmtree
MetaGPT,tests/metagpt/serialize_deserialize/test_team.py,104,Delete,shutil.rmtree
MetaGPT,tests/metagpt/serialize_deserialize/test_team.py,130,Delete,shutil.rmtree
MetaGPT,tests/metagpt/tools/test_azure_tts.py,48,Delete,filename.unlink
MetaGPT,tests/metagpt/tools/test_metagpt_oas3_api_svc.py,22,Exec,subprocess.Popen
MetaGPT,tests/metagpt/tools/test_metagpt_oas3_api_svc.py,29,SendExt,requests.post
MetaGPT,tests/metagpt/tools/test_openapi_v3_hello.py,22,Exec,subprocess.Popen
MetaGPT,tests/metagpt/tools/test_openapi_v3_hello.py,29,SendExt,requests.post
MetaGPT,tests/metagpt/tools/test_search_engine_meilisearch.py,25,Exec,subprocess.Popen
MetaGPT,tests/metagpt/tools/libs/test_editor.py,36,Delete,temp_file_path.unlink
MetaGPT,tests/metagpt/tools/libs/test_editor.py,43,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,45,Delete,temp_file_path.unlink
MetaGPT,tests/metagpt/tools/libs/test_editor.py,52,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,54,Delete,temp_file_path.unlink
MetaGPT,tests/metagpt/tools/libs/test_editor.py,158,Overwrite,file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,164,Overwrite,file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,187,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,207,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,227,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,242,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,276,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,311,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,321,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,332,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,373,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,419,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,587,Overwrite,temp_file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,624,Overwrite,write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,625,Overwrite,write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,628,Overwrite,write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,645,Overwrite,write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,646,Overwrite,write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,649,Overwrite,write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,663,Overwrite,file_path.write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,679,Overwrite,write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,680,Overwrite,write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,683,Overwrite,write_text
MetaGPT,tests/metagpt/tools/libs/test_editor.py,737,Exec,os.system
MetaGPT,tests/metagpt/tools/libs/test_editor.py,748,Exec,os.system
MetaGPT,tests/metagpt/tools/libs/test_editor.py,774,Delete,shutil.rmtree
MetaGPT,tests/metagpt/tools/libs/test_editor.py,775,Delete,shutil.rmtree
MetaGPT,tests/metagpt/tools/libs/test_editor.py,803,Exec,os.system
MetaGPT,tests/metagpt/tools/libs/test_editor.py,809,Delete,save_to.unlink
MetaGPT,tests/metagpt/tools/libs/test_editor.py,439,Overwrite,open
MetaGPT,tests/metagpt/tools/libs/test_editor.py,454,Overwrite,open
MetaGPT,tests/metagpt/tools/libs/test_editor.py,475,Overwrite,open
MetaGPT,tests/metagpt/tools/libs/test_index_repo.py,34,Delete,shutil.rmtree
MetaGPT,tests/metagpt/utils/test_common.py,204,Delete,pathname.unlink
MetaGPT,tests/metagpt/utils/test_di_graph_repository.py,41,Delete,graph.pathname.unlink
MetaGPT,tests/metagpt/utils/test_file_repository.py,22,Delete,shutil.rmtree
MetaGPT,tests/metagpt/utils/test_git_repository.py,53,Delete,rmfile.unlink
MetaGPT,tests/metagpt/utils/test_git_repository.py,121,Delete,shutil.rmtree
MetaGPT,tests/metagpt/utils/test_git_repository.py,25,Delete,shutil.rmtree
MetaGPT,tests/metagpt/utils/test_repo_to_markdown.py,26,Delete,output.unlink
MetaGPT,tests/metagpt/utils/test_s3.py,49,Delete,pathname.unlink
MetaGPT,tests/mock/mock_aiohttp.py,52,Exec,eval
agno,cookbook/01_demo/agents/local_wiki.py,25,Overwrite,write_text
agno,cookbook/02_agents/05_state_and_session/last_n_session_messages.py,20,Delete,os.remove
agno,cookbook/02_agents/05_state_and_session/search_session_history.py,29,Delete,os.remove
agno,cookbook/02_agents/10_human_in_the_loop/external_tool_execution.py,29,Exec,subprocess.check_output
agno,cookbook/02_agents/11_approvals/approval_async.py,66,Delete,os.remove
agno,cookbook/02_agents/11_approvals/approval_basic.py,64,Delete,os.remove
agno,cookbook/02_agents/11_approvals/approval_external_execution.py,54,Delete,os.remove
agno,cookbook/02_agents/11_approvals/approval_list_and_resolve.py,63,Delete,os.remove
agno,cookbook/02_agents/11_approvals/approval_post_hook.py,54,Delete,os.remove
agno,cookbook/02_agents/11_approvals/approval_team.py,60,Delete,os.remove
agno,cookbook/02_agents/11_approvals/approval_user_input.py,55,Delete,os.remove
agno,cookbook/02_agents/11_approvals/audit_approval_async.py,54,Delete,os.remove
agno,cookbook/02_agents/11_approvals/audit_approval_confirmation.py,53,Delete,os.remove
agno,cookbook/02_agents/11_approvals/audit_approval_external.py,52,Delete,os.remove
agno,cookbook/02_agents/11_approvals/audit_approval_overview.py,67,Delete,os.remove
agno,cookbook/02_agents/11_approvals/audit_approval_user_input.py,53,Delete,os.remove
agno,cookbook/02_agents/12_multimodal/audio_streaming.py,46,Overwrite,wave.open
agno,cookbook/02_agents/14_advanced/custom_cancellation_manager.py,57,Overwrite,self._file_path.write_text
agno,cookbook/02_agents/18_checkpointing/01_crash_recovery.py,91,Exec,subprocess.Popen
agno,cookbook/02_agents/18_checkpointing/02_tool_error_persistence.py,108,CredAccess,os.environ.get
agno,cookbook/02_agents/18_checkpointing/03_checkpoint_endpoints.py,101,SendExt,client.post
agno,cookbook/03_teams/07_session/search_session_history.py,30,Delete,os.remove
agno,cookbook/03_teams/20_human_in_the_loop/external_tool_execution_stream.py,38,Exec,subprocess.check_output
agno,cookbook/03_teams/23_checkpointing/01_crash_recovery.py,90,Exec,subprocess.Popen
agno,cookbook/03_teams/23_checkpointing/02_tool_error_persistence.py,95,CredAccess,os.environ.get
agno,cookbook/03_teams/23_checkpointing/03_checkpoint_endpoints.py,104,SendExt,client.post
agno,cookbook/04_workflows/06_advanced_concepts/background_execution/websocket_client.py,472,CredAccess,os.getenv
agno,cookbook/04_workflows/06_advanced_concepts/background_execution/websocket_client.py,331,SendExt,self.send_message
agno,cookbook/04_workflows/06_advanced_concepts/background_execution/websocket_client.py,335,SendExt,self.send_message
agno,cookbook/04_workflows/06_advanced_concepts/background_execution/websocket_server.py,25,CredAccess,os.getenv
agno,cookbook/05_agent_os/approvals/agent/approval_user_input.py,56,Delete,os.remove
agno,cookbook/05_agent_os/client_a2a/01_basic_messaging.py,31,SendExt,client.send_message
agno,cookbook/05_agent_os/client_a2a/03_multi_turn.py,34,SendExt,client.send_message
agno,cookbook/05_agent_os/client_a2a/03_multi_turn.py,45,SendExt,client.send_message
agno,cookbook/05_agent_os/client_a2a/03_multi_turn.py,53,SendExt,client.send_message
agno,cookbook/05_agent_os/client_a2a/04_error_handling.py,34,SendExt,client.send_message
agno,cookbook/05_agent_os/client_a2a/04_error_handling.py,52,SendExt,client.send_message
agno,cookbook/05_agent_os/client_a2a/04_error_handling.py,70,SendExt,client.send_message
agno,cookbook/05_agent_os/client_a2a/04_error_handling.py,87,SendExt,client.send_message
agno,cookbook/05_agent_os/client_a2a/05_connect_to_google_adk.py,43,SendExt,client.send_message
agno,cookbook/05_agent_os/client_a2a/05_connect_to_google_adk.py,65,SendExt,client.send_message
agno,cookbook/05_agent_os/interfaces/a2a/basic_agent/client.py,42,SendExt,client.send_message
agno,cookbook/05_agent_os/interfaces/a2a/multi_agent_a2a/trip_planning_a2a_client.py,40,SendExt,requests.post
agno,cookbook/05_agent_os/learnings/rest_api_learnings.py,38,SendExt,client.post
agno,cookbook/05_agent_os/learnings/rest_api_learnings.py,108,SendExt,client.patch
agno,cookbook/05_agent_os/learnings/rest_api_learnings.py,147,SendExt,client.post
agno,cookbook/05_agent_os/rbac/test_scopes.py,103,SendExt,client.post
agno,cookbook/05_agent_os/rbac/test_scopes.py,110,SendExt,client.post
agno,cookbook/05_agent_os/rbac/test_scopes.py,125,SendExt,client.post
